accepted,angular_value,degeneracy,delta_boundary_abs,delta_boundary_log,delta_boundary_rel,delta_max_step_abs,delta_max_step_log,delta_max_step_rel,delta_tolerance_abs,delta_tolerance_log,delta_tolerance_rel,dirac_partner_accepted,dirac_partner_delta_abs,dirac_partner_delta_log,dirac_partner_delta_rel,dirac_partner_gamma,field_label,final_a_in_abs2,final_a_out_abs2,final_flux_balance_residual,final_left_potential_ratio,final_max_step,final_nfev,final_right_potential_ratio,final_rstar_max,final_rstar_min,final_success,final_wronskian_residual,gamma,gamma_base,gamma_extended,included,label,low_frequency_power,mode_label,mode_slug,multipole,omega,physical_dof,reused_lowest_mode,species,spin,statistics,truncation_sentinel
True,3.5,8,5.609668043678271e-08,0.0005556176556024747,0.0005554633291940692,1.6997444033869935e-15,1.683064798655162e-11,1.6830687265859107e-11,8.876634236681946e-14,8.789547982201226e-10,8.789548270511164e-10,True,1.0812784860731763e-10,1.0706698176517921e-06,1.070669244469352e-06,0.0001009908981376487,Weyl $s=1/2$,9901.893033047474,9900.893033047458,1.6680585948961046e-15,9.916272170341688e-07,0.19468084786763942,10370,0.0006431242010417696,140.0,-28.0,True,1.6370904631912708e-11,0.0001009907900098001,0.0001009346934198294,0.00010099079010026618,False,,8,$j=4-1/2$,k4,,1.0085714285714287,1,False,weyl,0.5,fermi,True
True,3.5,8,2.1827904794936978e-07,0.0008636970623638392,0.0008640701572026748,3.992682920395119e-15,1.5805246000991095e-11,1.5805264825447053e-11,3.2503513769377435e-13,1.286670326667383e-09,1.2866702744122151e-09,True,1.9148509380569924e-07,0.0007577176091979242,0.000757430613702021,0.0002528087594318322,Weyl $s=1/2$,3958.557476405603,3957.5574764055305,1.8410511830324605e-14,9.013795787371856e-07,0.18561063956050433,10874,0.0005845936975636122,140.0,-28.0,True,7.275957614183426e-11,0.0002526172743380265,0.00025283555371500367,0.0002526172746670543,False,,8,$j=4-1/2$,k4,,1.0578571428571428,1,False,weyl,0.5,fermi,True
True,3.5,8,2.0738174070220657e-07,0.0003334183434113221,0.00033336276621947423,1.094935773993111e-14,1.7600920721049815e-11,1.7600914005980313e-11,9.724557313919857e-13,1.5632066764365087e-09,1.5632067295082022e-09,True,1.8587907600403283e-07,0.0002987529522726498,0.0002987083300531684,0.0006222761714443899,Weyl $s=1/2$,1607.4836921065885,1606.4836921065728,9.755434307590072e-15,8.229139705301028e-07,0.17734797238006897,11390,0.0005337044816157428,140.0,-28.0,True,1.5688783605583012e-11,0.0006220902923683859,0.0006218829116110887,0.0006220902933517909,False,,8,$j=4-1/2$,k4,,1.1071428571428572,1,False,weyl,0.5,fermi,True
True,3.5,8,2.8348002571428402e-08,1.8780089891824364e-05,1.878026627208424e-05,3.152534656936101e-14,2.0885182472559152e-11,2.0885224678547948e-11,2.6451909239388893e-12,1.7524123278967268e-09,1.7524123531067436e-09,True,7.963204289396317e-07,0.0005276934718628992,0.0005275542661499434,0.0015086605829359525,Weyl $s=1/2$,662.4899311605338,661.4899311605442,1.5643302625489852e-14,7.542653099899516e-07,0.1697895967814125,11894,0.0004891820903339481,140.0,-28.0,True,1.0345502232667059e-11,0.0015094569033648922,0.0015094852540441799,0.0015094569060416084,False,,8,$j=4-1/2$,k4,,1.1564285714285716,1,False,weyl,0.5,fermi,True
True,3.5,8,3.673470755209164e-07,0.00010178910114898724,0.0001017839210088971,8.927841105288437e-14,2.4737101256584e-11,2.4737114690570653e-11,6.812069137940302e-12,1.8874768432702174e-09,1.887476866557448e-09,True,1.533153075866829e-06,0.0004248937768248364,0.0004248035222474273,0.0036075543322530387,Weyl $s=1/2$,277.0783484925324,276.0783484925384,2.1489320739531692e-14,6.938617500023066e-07,0.16284914525421024,12398,0.00045000709534609445,140.0,-28.0,True,5.9685589803848416e-12,0.0036090874853289055,0.003608720145154732,0.003609087492230253,False,,8,$j=4-1/2$,k4,,1.2057142857142857,1,False,weyl,0.5,fermi,True
True,3.5,8,1.39667646735335e-06,0.00016433209626157225,0.0001643185948137705,2.3041291097314343e-13,2.710798252573248e-11,2.710801437773399e-11,1.6921915257928077e-11,1.9908585910777374e-09,1.9908585858896515e-09,True,2.783140552088323e-06,0.0003273821103040026,0.0003273285266285145,0.008502590900813579,Weyl $s=1/2$,117.64971964133407,116.64971964133957,4.674038933671909e-14,6.404338946996218e-07,0.15645381740985026,12902,0.00041535622436891106,140.0,-28.0,True,5.4996007747831754e-12,0.00849980776026149,0.008498411100946466,0.008499807777413819,False,,8,$j=4-1/2$,k4,,1.255,1,False,weyl,0.5,fermi,True
True,3.5,8,1.0587063968024724e-05,0.0005379323216152289,0.0005380770342842091,5.752065490582936e-13,2.923428166255448e-11,2.923430282020738e-11,4.076456880386381e-11,2.071818829755423e-09,2.071818811344166e-09,True,8.625077239084872e-06,0.0004382649510199406,0.0004381689269647551,0.019684365340170838,Weyl $s=1/2$,50.82400898958587,49.82400898959041,8.928621730852626e-14,5.929475586899742e-07,0.15054181664244629,13406,0.0003845587519095067,140.0,-28.0,True,4.54036808150704e-12,0.019675740262931753,0.019686327368239553,0.01967574030427153,False,,8,$j=4-1/2$,k4,,1.3042857142857143,1,False,weyl,0.5,fermi,True
True,3.5,8,1.6239423850289425e-05,0.0003653370597870021,0.00036527033312491015,1.3387832509259567e-12,3.011302318657137e-11,3.0113002071748924e-11,9.545165352564666e-11,2.1469762657443796e-09,2.146976247560351e-09,True,8.928154935874955e-06,0.00020083949138413091,0.00020081932448359202,0.044449716245117524,Weyl $s=1/2$,22.492813568530643,21.492813568534924,1.9037549314759872e-13,5.505533417892028e-07,0.1450603468016395,13910,0.00035706379573570836,140.0,-28.0,True,4.281019982954604e-12,0.0444586444000534,0.044442405072993546,0.044458644496843835,False,,8,$j=4-1/2$,k4,,1.3535714285714286,1,False,weyl,0.5,fermi,True
True,3.5,8,5.454480087374591e-06,5.65138190619822e-05,5.651222231346384e-05,2.956648814667062e-12,3.063294062901912e-11,3.0632946209494434e-11,2.1451815324091683e-10,2.222557806935334e-09,2.222557855566307e-09,True,3.716200431935768e-05,0.00038509845412967625,0.00038502431323757767,0.09648142926819339,Weyl $s=1/2$,10.360698253216084,9.360698253220447,4.211353488159375e-13,5.125483795380423e-07,0.13996403115534975,14426,0.00033241551000540853,140.0,-28.0,True,4.362732397567015e-12,0.09651859127251275,0.09651313700990018,0.09651859148998755,False,,8,$j=4-1/2$,k4,,1.4028571428571428,1,False,weyl,0.5,fermi,True
True,3.5,8,3.5738757912517904e-05,0.0001827476544898379,0.00018276435428458013,5.658862267665654e-12,2.8938851315693133e-11,2.8938843114439478e-11,4.489364990867273e-10,2.295815318269215e-09,2.2958153602094525e-09,True,2.973573301517929e-05,0.0001520539378808248,0.00015204237826669777,0.19557529521815156,Weyl $s=1/2$,5.113897767011227,4.113897767015752,8.849310173530966e-13,4.783470218518334e-07,0.1352136533148583,14930,0.0003102340687756354,140.0,-28.0,True,4.525269048372138e-12,0.19554555948513638,0.19558129869764426,0.19554555993973174,False,,8,$j=4-1/2$,k4,,1.4521428571428572,1,False,weyl,0.5,fermi,True
True,3.5,8,4.164861321936941e-05,0.00011755938429320597,0.0001175524747411427,9.705736214726812e-12,2.739430904379111e-11,2.739426893319119e-11,8.387915362284559e-10,2.367474330493822e-09,2.3674742867482382e-09,True,9.758603746745642e-05,0.0002753969408606964,0.0002753590226041645,0.3543956415321055,Weyl $s=1/2$,2.822482326649783,1.8224823266544596,1.6568413307993524e-12,4.474581351543617e-07,0.13077514614134486,15434,0.00029020094520143975,140.0,-28.0,True,4.676481424326084e-12,0.35429805549463805,0.35425640772991596,0.3542980563431353,False,,8,$j=4-1/2$,k4,,1.5014285714285713,1,False,weyl,0.5,fermi,True
True,3.5,8,5.6629427159893275e-05,0.00010267524734786126,0.00010268051888514965,1.4579448759377556e-11,2.643552043969902e-11,2.643546718997325e-11,1.347893796577182e-09,2.4440020037653394e-09,2.4440020211371712e-09,True,7.043008741669521e-05,0.00012771204102626375,0.0001277038861907206,0.5514404872194436,Weyl $s=1/2$,1.813200733873416,0.8132007338782519,2.6670887720570136e-12,4.1946737164481344e-07,0.12661877346343017,15938,0.0002720474121908517,140.0,-28.0,True,4.835909450662257e-12,0.5515109173068603,0.5515675480964934,0.5515109186693335,False,,8,$j=4-1/2$,k4,,1.5507142857142857,1,False,weyl,0.5,fermi,True
True,3.5,8,5.290246974509749e-05,7.223992748072813e-05,7.223731842436325e-05,1.945676952885833e-11,2.6567859024237846e-11,2.656784953023552e-11,1.8487855690807464e-09,2.524481626931138e-09,2.5244816072964113e-09,True,0.00010458764040688351,0.0001428226367202768,0.0001428124380530454,0.7322380698530259,Weyl $s=1/2$,1.365481021442435,0.36548102144741473,3.646749568986252e-12,3.940232011715904e-07,0.1227184630308513,16442,0.00025554548331509523,140.0,-28.0,True,4.979572310048752e-12,0.7323426574934327,0.73228975689193,0.7323426593616751,False,,8,$j=4-1/2$,k4,,1.6,1,False,weyl,0.5,fermi,True
True,1.0,6,4.4908370366600637e-13,9.776399244141241e-05,9.77687716238724e-05,6.78230199650604e-20,1.4765522138413742e-11,1.4765562178441752e-11,5.927478662242715e-18,1.2904549659409046e-09,1.2904549929186217e-09,True,nan,nan,nan,nan,photon $s=1$,217707235.47916853,217707234.47916856,9.997332759302536e-17,5.0873312947486605e-09,19.634954084936208,7754,0.00015969026596218065,11200.0,-28.0,True,2.9802322387695312e-08,4.593324598509661e-09,4.593773688208628e-09,4.593324604504962e-09,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.01,2,True,photon,1.0,bose,False
True,1.0,6,8.379613219865929e-13,9.652073503735179e-05,9.652539343798169e-05,1.1323440841360906e-19,1.3043566227196181e-11,1.3043556469800397e-11,1.1091530830464315e-17,1.2776417709749504e-09,1.2776417588128264e-09,True,nan,nan,nan,nan,photon $s=1$,115190750.34292103,115190749.34292108,4.3051651437629854e-16,3.711414794530731e-09,16.77083271996194,7754,0.000159727999917888,9566.272762902872,-28.0,True,4.470348358154297e-08,8.681252592096292e-09,8.682090564623044e-09,8.681252603301057e-09,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.011707799137227793,2,True,photon,1.0,bose,False
True,1.0,6,1.5624080412296153e-12,9.511755674334559e-05,9.512208066927023e-05,2.349887771365143e-19,1.4306555940027032e-11,1.4306519696071945e-11,1.83585259243407e-17,1.11769848994149e-09,1.1176985383214527e-09,True,nan,nan,nan,nan,photon $s=1$,60881714.737213686,60881713.73721368,1.7327374815005163e-16,2.7076278266525044e-09,14.324496451801094,7730,0.0001597712929822467,8170.85487270155,-28.0,True,7.450580596923828e-09,1.6425292952347717e-08,1.642685537898246e-08,1.6425292970941232e-08,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.013707256063767185,2,True,photon,1.0,bose,False
True,1.0,6,2.9108143774857443e-12,9.353630317530716e-05,9.35406779460007e-05,4.0553025838779714e-19,1.3031908885437465e-11,1.303194583296549e-11,3.7618420636013086e-17,1.2088893227104182e-09,1.2088893736295009e-09,True,nan,nan,nan,nan,photon $s=1$,32135569.57444938,32135568.57444937,2.4189846163863107e-16,1.9753244661487443e-09,12.235003593675328,7718,0.00015982094505815678,6978.984501639025,-28.0,True,7.450580596923828e-09,3.111816635716606e-08,3.11210772095675e-08,3.111816639519001e-08,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.016048180071713387,2,True,photon,1.0,bose,False
True,1.0,6,5.418239860169445e-12,9.175671774511351e-05,9.176092765020154e-05,9.880308457476392e-19,1.6732837338080503e-11,1.673285592601677e-11,8.183851018380778e-17,1.3859809975981418e-09,1.3859810207335156e-09,True,nan,nan,nan,nan,photon $s=1$,16935560.259108186,16935559.259108186,3.826628172665442e-17,1.4410794231605412e-09,10.450301931445988,7682,0.00015987786761142723,5960.970477745597,-28.0,True,0.0,5.904735271230166e-08,5.905277103498837e-08,5.90473527951282e-08,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.018788886879768225,2,True,photon,1.0,bose,False
True,1.0,6,1.0076694999581748e-11,8.976043421952262e-05,8.976446293014486e-05,2.0541210715406826e-18,1.8298362825131856e-11,1.8298368144316798e-11,1.509284598273891e-16,1.3444896316429025e-09,1.344489650410364e-09,True,nan,nan,nan,nan,photon $s=1$,8908125.425436683,8908124.425436689,6.80585811511808e-16,1.0513259666679684e-09,8.925932029544915,7682,0.00015994309858038532,5091.452635868379,-28.0,True,5.587935447692871e-09,1.122570633260902e-07,1.1226714017407236e-07,1.1225706347907278e-07,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.021997651360042104,2,True,photon,1.0,bose,False
True,1.0,6,1.8723648129357968e-11,8.752742968693796e-05,8.753126043539235e-05,2.7585745509704426e-18,1.2896017587221585e-11,1.2896071630017277e-11,2.6914373960820867e-16,1.258221194692071e-09,1.2582211865679488e-09,True,nan,nan,nan,nan,photon $s=1$,4674904.154930506,4674903.154930509,5.680687076556253e-16,7.669849908523778e-10,7.62391968372838,7658,0.0001600178191590042,4348.770060189079,-28.0,True,2.7939677238464355e-09,2.1390812877849586e-07,2.1392685269852753e-07,2.1390812905039817e-07,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.025754408361413884,2,True,photon,1.0,bose,False
True,1.0,6,3.476072530689085e-11,8.503838332357897e-05,8.504199931967593e-05,6.18688746542302e-18,1.5136225606341623e-11,1.513619969031874e-11,6.198962449481722e-16,1.5165740896836715e-09,1.5165741098820411e-09,True,nan,nan,nan,nan,photon $s=1$,2446496.687536537,2446495.687536537,2.778638643908529e-17,5.59546700874563e-10,6.511829930090168,7622,0.00016010337266673347,3714.4214802602037,-28.0,True,0.0,4.0874774329121816e-07,4.087825046426082e-07,4.087477439173013e-07,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.030152743999357374,2,True,photon,1.0,bose,False
True,1.0,6,6.448577574488643e-11,8.227785533606772e-05,8.228124037906485e-05,3.141571085983315e-17,4.0085157416407e-11,4.008517579385882e-11,1.1825702262325145e-15,1.5089117744453275e-09,1.5089117549691343e-09,True,nan,nan,nan,nan,photon $s=1$,1275959.5341549343,1275958.5341549355,9.54370974033615e-16,4.0821204351294664e-10,5.561959044364046,7574,0.00016020128573788862,3172.6043782638008,-28.0,True,1.1641532182693481e-09,7.837239138326579e-07,7.837884008223887e-07,7.837239150466438e-07,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.035302227018072674,2,True,photon,1.0,bose,False
True,1.0,6,1.195660758410448e-10,7.923380857439896e-05,7.923694774758706e-05,5.453176938599504e-17,3.6138425584710626e-11,3.613843584835843e-11,1.807078724397164e-15,1.1975587195743678e-09,1.1975587678497749e-09,True,nan,nan,nan,nan,photon $s=1$,662704.2594667684,662703.2594667684,4.5371108061439784e-17,2.978072647172515e-10,4.750644403078666,7574,0.00016031329208370462,2709.821326004589,-28.0,True,0.0,1.508968722797451e-06,1.509088290625839e-06,1.5089687245499979e-06,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.041331138302441096,2,True,photon,1.0,bose,False
True,1.0,6,2.21655897435543e-10,7.59004602265423e-05,7.590334084418692e-05,4.544967036729762e-17,1.556366147082887e-11,1.5563681639231465e-11,3.9898682299113926e-15,1.3662814222666888e-09,1.3662813923839926e-09,True,nan,nan,nan,nan,photon $s=1$,342437.7231661947,342436.72316619486,4.902973982216265e-16,2.1726249464650675e-10,4.057675014232895,7538,0.00016044135910050618,2314.543744936701,-28.0,True,1.7462298274040222e-10,2.920239016758886e-06,2.9204606766916396e-06,2.920239020794204e-06,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.048389666535796245,2,True,photon,1.0,bose,False
True,1.0,6,4.1115035091646347e-10,7.229225799028627e-05,7.22948711201729e-05,3.234480012385271e-17,5.687450510533578e-12,5.687367531486766e-12,1.4155665436490703e-15,2.489068950640695e-10,2.489070010691319e-10,True,nan,nan,nan,nan,photon $s=1$,175835.60602350452,175834.6060235046,5.045732915146504e-16,1.585018136640806e-10,3.4657880329792548,7514,0.0001605877176171401,1976.9247130120684,-28.0,True,8.731149137020111e-11,5.6871302838762175e-06,5.687541432779223e-06,5.687130282428306e-06,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.05665364961185362,2,True,photon,1.0,bose,False
True,1.0,6,7.63862566607068e-10,6.843022456174156e-05,6.843256599810219e-05,7.467950682762264e-17,6.690314968716036e-12,6.6903530858789455e-12,5.652864108881758e-15,5.06426123387252e-10,5.064261728750808e-10,True,nan,nan,nan,nan,photon $s=1$,89587.53706450966,89586.53706450974,9.249752249947465e-16,1.1563351040260594e-10,2.960238719811087,7490,0.00016075489509269632,1688.5536639640115,-28.0,True,8.731149137020111e-11,1.116226690415572e-05,1.116303077244987e-05,1.1162266909883263e-05,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.06632895500464654,2,True,photon,1.0,bose,False
True,1.0,6,1.4240332582458805e-09,6.437157446887492e-05,6.43736464304951e-05,8.773906080838945e-17,3.966271755481237e-12,3.96625798303353e-12,2.307734827343942e-14,1.0432151814511468e-09,1.043215142417186e-09,True,nan,nan,nan,nan,photon $s=1$,45205.156591490246,45204.15659149024,1.8316579264605892e-16,8.435934213577844e-11,2.5284331283052923,7466,0.0001609457525899105,1442.2468682391766,-28.0,True,7.275957614183426e-12,2.2121370113520354e-05,2.2122794169943688e-05,2.212137013668544e-05,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.07765660821766218,2,True,photon,1.0,bose,False
True,1.0,6,2.6715663114493292e-09,6.020764674609608e-05,6.0209459324498174e-05,4.56374575717039e-16,1.028532814478527e-11,1.0285376910020727e-11,4.5010382140192595e-14,1.0144052269993914e-09,1.0144052053043887e-09,True,nan,nan,nan,nan,photon $s=1$,22537.138257232495,22536.138257232527,1.4154598174977162e-15,6.154356622750201e-11,2.1596143721543055,7454,0.00016116352585794264,1231.8684761623574,-28.0,True,3.2741809263825417e-11,4.437120581088353e-05,4.437387742266174e-05,4.437120585635029e-05,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.09091879706907821,2,True,photon,1.0,bose,False
True,1.0,6,5.067891489899138e-09,5.609146817631389e-05,5.609304136097353e-05,5.57822017743792e-16,6.1741722845644804e-12,6.174152224002525e-12,4.5866617253385866e-14,5.076663535286897e-10,5.07666366537244e-10,True,nan,nan,nan,nan,photon $s=1$,11068.319334139867,11067.319334139875,6.812313300269546e-16,4.489853107084067e-11,1.844594655956547,7430,0.00016141187085672398,1052.1776652670203,-28.0,True,7.275957614183426e-12,9.034795345265589e-05,9.035302139057023e-05,9.034795349908033e-05,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.10644590138831427,2,True,photon,1.0,bose,False
True,1.0,6,9.793687601785533e-09,5.2244079902052744e-05,5.224544469300247e-05,1.3048373145863046e-15,6.96076529751657e-12,6.9607903094801514e-12,1.6093243816565905e-13,8.585108183600073e-10,8.585108224159693e-10,True,nan,nan,nan,nan,photon $s=1$,5334.603963013621,5333.603963013636,2.7409173021519795e-15,3.275530190868933e-11,1.5755263942744029,7430,0.0001616949140382763,898.6980840159496,-28.0,True,1.4551915228366852e-11,0.00018745534006522213,0.0001874651339150612,0.0001874553402274594,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.12462472324355404,2,True,photon,1.0,bose,False
True,1.0,6,1.9513081436902877e-08,4.900362602660798e-05,4.9004826774595415e-05,4.646944721381496e-15,1.1670220345717892e-11,1.1670259350824757e-11,4.074560242157965e-13,1.0232782404435382e-09,1.0232782530799339e-09,True,nan,nan,nan,nan,photon $s=1$,2511.383296024079,2510.3832960240925,5.461343183243983e-15,2.389632305423435e-11,1.3457067172126602,7430,0.00016201730766031826,767.6063395709623,-28.0,True,1.3642420526593924e-11,0.00039818692812967254,0.0003982064416232124,0.0003981869285417755,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.14590812272681344,2,True,photon,1.0,bose,False
True,1.0,6,4.0817889156771064e-08,4.6861611776949145e-05,4.6862709837548915e-05,4.0621802796514395e-15,4.6637138595537704e-12,4.663758457032806e-12,7.036201048887802e-13,8.078209215932535e-10,8.078209209845638e-10,True,nan,nan,nan,nan,photon $s=1$,1148.0924370577136,1147.0924370577366,2.0028466732324723e-14,1.743333818458403e-11,1.1494104924756172,7430,0.00016238429033241312,655.6367516847563,-28.0,True,2.2964741219766438e-11,0.0008710100055730364,0.0008710508241698754,0.0008710100062807186,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.17082629933755134,2,True,photon,1.0,bose,False
True,1.0,6,9.195547768289097e-08,4.653528519785614e-05,4.653636801901848e-05,1.242799266276684e-14,6.289524456823753e-12,6.289496339594202e-12,1.6007984868227076e-12,8.101240792597016e-10,8.101240881371645e-10,True,nan,nan,nan,nan,photon $s=1$,506.0749962008727,505.07499620088527,2.4825627664704086e-14,1.2718328236871649e-11,0.9817477042468103,7430,0.00016280175286788895,560.0,-28.0,True,1.2562395568238571e-11,0.0019759917156687134,0.0019760836727596228,0.00197599171728194,True,"$s=1,\ell=1$",4,$\ell=1$,l1,ell=1,0.2,2,True,photon,1.0,bose,False
